시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
시흥시,고합아파트,정왕동,1886-5,1998-04-27,10,12,400,Y,경기도 시흥시 정왕동 1886-5,931422.255505735,1929215.22291067,126.72560194046979,37.359454247721374
시흥시,관곡마을 동아아파트,하중동,826-1,2000-05-29,20,4,503,Y,경기도 시흥시 하중동 826-1,938166.577017848,1933641.79439168,126.80138514205161,37.39982579638525
시흥시,관곡마을 성원아파트,하중동,827,1999-10-30,19,8,498,Y,경기도 시흥시 하중동 827,938191.617591865,1933474.96408301,126.80168199245601,37.398323801019316
시흥시,광덕1차,은행동,276-13,1989-11-01,5,1,20,N,경기도 시흥시 은행동 276-13,937726.909385688,1937251.22826239,126.79611357195442,37.43232857964754
시흥시,광덕2차,은행동,99-16,1991-09-16,12,1,84,N,경기도 시흥시 은행동 99-16,937882.443768408,1938112.65133665,126.79779895228165,37.44010311485292
시흥시,극동아파트,대야동,332-13,2000-07-14,19,5,350,Y,경기도 시흥시 대야동 332-13,936916.814283363,1939103.38432253,126.78679910967963,37.448967289941706
시흥시,극동아파트,은행동,289-37,1986-05-15,5,2,120,N,경기도 시흥시 은행동 289-37,937605.893026249,1937103.48122503,126.79475828608885,37.430988769774
시흥시,금강1차아파트,매화동,361-6,1994-12-31,12,2,159,Y,경기도 시흥시 매화동 361-6,938885.355904932,1935573.08713648,126.809345820863,37.41728052933491
시흥시,금강2차아파트,매화동,289-1,1997-08-30,18,1,152,Y,경기도 시흥시 매화동 289-1,939461.810456648,1934898.13493991,126.8159152150897,37.411234958608624
시흥시,금강아파트,정왕동,1789,1996-08-30,10,21,730,Y,경기도 시흥시 정왕동 1789,932663.639276856,1927421.65575796,126.73978187155801,37.34337959091762
